#OTU ID,MS01_1,MS01_2,MS01_3,MS01_4,MS01_5,MS01_6,MS03_1,MS03_2,MS03_3,MS03_4,MS03_5,MS03_6,MS07_1,MS07_2,MS07_3,MS07_4,MS07_5,MS07_6,MS14_1,MS14_2,MS14_3,MS14_4,MS14_5,MS14_6,MS21_1,MS21_2,MS21_3,MS21_4,MS21_5,MS21_6,MS28_1,MS28_2,MS28_3,MS28_4,MS28_5,MS28_6,MS35_1,MS35_2,MS35_3,MS35_4,MS35_5,MS35_6
ASV5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,0,0,0,133220,0,0,0,0,0,0,0,189922,0,0,0,114300,168948,0,0,0,40333,0,0,0,0
ASV446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539882,23844,0,0,0,0,0,0,0,0,38389,0,0,0,0,0,0,0,0,0,20060,0,0
ASV45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59421,3896,0,2902,26268,6177,56180,1834,2934,13167,17334,2050,67803,7600,8134,2551,211379,0,48794,24236,6036,8632,44155
ASV1756,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,609761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV97,0,0,0,119,567,109,0,552,0,0,335,277,1918,0,435,579,0,1648,5963,0,0,1550,57523,41249,2086,12724,24651,0,0,0,0,139389,0,126761,30171,0,0,0,80199,0,70867,0
ASV5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241384,269144,0,0,0,0,0,57754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23472,0,0,8727,482820,0,25376,0,0,0,0,0,0,4479,0,0,0,0,0,0,0
ASV167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338273,31108,0,17639,0,0,116684,0,18414,0,0,0,0,0,0,3600,0,0,0,0,0,0,0
ASV3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20956,64751,0,0,104450,73536,0,0,0,87285,39575,0,129060,0
ASV1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48534,0,0,0,0,0,0,0,0,0,0,0,219709,0,0,0,248890
ASV189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,0,8582,0,0,3469,4754,0,48444,0,75745,0,0,0,157531,0,40180,106445,0,0,0,0,0,0,65102,0
ASV2209,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,315,0,0,0,0,0,0,0,0,0,506901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146468,0,0,0,359744
ASV6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV968,0,0,0,0,0,0,0,15934,0,0,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,0,128961,0,0,0,0,25197,0,6506,0,0,0,0,147295,0,16519,147243,0
ASV871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750,0,12644,0,0,150245,0,0,94948,211599
ASV6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,0,0,166291,0,0,0,0,0,298321,0,0
ASV2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460201,0
ASV6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360562,0
ASV6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97014,0,0,0,0,321568,0,0,0,0
ASV267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273346,60949,0,0,0,0,0,0,0,28417,22874,0,0,0,0,0,31266,0,0,0,0,0,0
ASV2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV274,0,0,0,0,0,0,0,0,0,0,0,0,43977,0,8010,0,0,0,222548,0,128051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872,0,0,5528,0,0,0,2989,0,12770,0,0,6506,66462,0,80868,0,0,86117,108854,12541,0
ASV7312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,407,0,0,0,0,251409,0,12732,0,0,29781,0,0,0,0,0,0,0,60320,5881,0,0,40080,0,0,0,0
ASV7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2193,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143546,0,0,0,0,0,0,56670,0,67143,0,0,0,0,0,0,8826,0,0,0,0,102879
ASV106,0,0,0,0,0,0,0,522,1816,1550,0,589,1916,0,714,385,0,0,1783,209790,50205,998,17064,13839,0,37807,0,0,36541,0,0,0,0,0,1680,0,0,0,0,0,0,0
ASV956,0,0,0,407,0,0,0,14576,0,0,0,565,0,0,0,3513,0,0,0,0,0,0,0,0,0,77076,0,0,0,0,0,0,0,0,3155,0,35619,0,8330,0,101784,128477
ASV6702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28450,184020,0,0,0,158469
ASV3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7855,0,8143,0,0,0,0,324439,0,19032,0,0,0,0,0,0,8690,0,0,0,0,0,0,0
ASV3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV976,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,211615,24680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38869,0,0,59094,25933
ASV5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58196,0,0,68682,0,228758,0,0,0,0
ASV3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351704,0,0,0,0,0,0,0,0,0,0,0,0
ASV2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20242,0,0,0,0,0,0,109897,55896,0,23782,138395
ASV3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340203,0,0,0,0,0,0,0,0,0,0,0,0
ASV5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328288,0,0,0
ASV7847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157582,0,0,0,168404
ASV1526,130,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,5613,54974,119294,0,22723,0,0,112583,0,0,0,0,0,0,0,6315,0,0,0,0,0,0,0,0
ASV348,0,0,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,1457,12388,0,107439,1275,69888,79912,0,7751,0,29853,0,0,0,0,0,0,7061,0,0,0,0,0,0,0
ASV2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306947,8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253394,53019,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26345,21865,20871,0,46521,0,37023,0,0,0,0,0,39093,42663,0,73718,0,0,0,0,0
ASV1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277400,0,0,0,0,0,0,0,0,0,0,0,0,0,28091,0,0,0,0,0,0,0,0
ASV1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,22234,0,0,36665,0,37708,7271,0,0,0,0,46996,39821,22337,65330,0,0,0,0,0
ASV14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,0,79666,4835,23719,0,9769,110128,48360,0,0,0,5584,0,0,0,5886,0,0,0,0,0,0,0
ASV98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33659,0,0,9053,0,17765,0,0,0,28117,0,0,0,0,2131,89685,0,42250,0,0,0,73388
ASV1140,0,0,0,0,0,0,0,9503,0,0,0,96,0,0,0,940,0,0,0,0,0,0,0,0,0,25887,0,0,0,0,5053,0,0,0,2850,0,37644,86026,0,0,35734,85842
ASV2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,33126,65710,0,0,0,67318,0,0,0,0,57363,0,0,27881,0,0,0,28147,0
ASV217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112236,0,0,0,0,0,0,0,0,51987,35514,2814,0,0,25852,0,0,0,32749,0,7367,18905,0
ASV3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,278747,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0
ASV232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514,10528,0,58559,0,0,0,0,0,33262,0,0,2463,52444,0,0,0,46595,42101,27487
ASV3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166653,10189,0,0,0,0,0,0,0,33312,18268,0,0,0,26659,0,0,0,0,0,0,0,21950
ASV5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8795,0,0,0,0,0,135881,0,0,40450,0,19846,0,31318,0,0,40632,0,0,0
ASV2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31881,0,0,0,53759,0,52577,0,0,0,0,0,75941,59754,0,0,0,0,0,0,0
ASV2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25119,0,0,0,0,0,41136,9129,0,0,10246,24138,46107,43817,0,59536,0,0,14651,0,0
ASV7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79456,0,193061
ASV1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117222,0,0,16726,119809
ASV1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34148,39195,0,0,57521,0,0,0,0,0,0,0,0,66191,0,74366,0,0,0,0,0
ASV675,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258019,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,0,0,0
ASV2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101682,0,0,155896,0,0,0,0,1384,0,0,7669,0,0
ASV2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256426,0,0,0,0,0,0,0,0,0,6008,0,0,0,0,0,0,0,0,0,0,0,0
ASV480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,256914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252806,0,0,0,0
ASV9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249349,0,0,0,0
ASV7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242224,0,0,0
ASV838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157113,8508,7869,0,0,14819,0,0,0,0,0,0,0,0,0,49654,0,0,0,0,0,0
ASV5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74845,81630,0,0,81413
ASV2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20280,0,0,0,0,41779,8200,0,0,0,0,35633,34849,20358,59536,0,0,16024,0,0
ASV158,0,0,0,0,0,0,0,0,370,0,0,734,0,696,0,0,0,0,0,129135,21017,0,12338,0,0,32371,4245,20885,0,0,0,0,0,0,0,9972,0,0,0,0,0,0
ASV1144,0,0,0,0,0,0,0,0,144,0,0,0,0,0,1304,0,0,0,5022,104846,89056,1033,18795,0,0,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115786,0,0,110775,0,0,0,0,0,0,0,0,0,0
ASV494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203721,0,0,0,0,0,7557,0,0,0,0,0,0,0,0,910,3303,0,0,0,0,10539,0
ASV1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143603,0,0,0,0,0,0,0,0,0,0,0,0,80793,0,0,0
ASV21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120718,0,0,0,0,0,0,103398,0,0,0
ASV2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20501,0,0,0,0,0,13886,0,0,0,0,61024,45815,0,78863,0,0,0,0,0
ASV3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,4137,14549,0,0,0,37616,12385,0,5778,29043,32659,334,9169,17435,9619,10289,10472,14981,9963
ASV3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94018,0,0,0,0,0,0,0,0,123429,0,0,0,0,0,0,0,0
ASV2521,0,0,0,0,0,0,0,0,0,0,0,0,29032,0,0,0,8366,0,0,0,179527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184246,15849,0,0,0,0,0,0,0,0,0,0,13928
ASV4427,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816,0,0,72979,0,11901,17718,102984
ASV1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36638,31231,29406,0,52045,0,0,0,0,0,0,0,0,63217,0,0,0,0,0,0,0
ASV6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97636,0,0,114873,0,0,0,0,0,0,0,0,0,0
ASV2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45631,85543,0,0,0,0,0,0,0,0,80440,0,0,0,0,0,0,0,0
ASV2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35665,67563,0,0,0,0,0,0,0,0,72176,0,0,0,0,0,35505,0,0
ASV3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,5465,3294,1688,0,8503,23827,3735,2900,0,0,5196,27329,8353,8817,46219,23770,14757,10266,5483,6675
ASV3524,0,309,0,0,0,0,0,0,80,443,0,0,0,1257,61,0,0,0,3242,0,15247,865,0,0,0,29607,303,11788,0,0,0,0,0,0,459,0,0,1733,0,0,5136,137260
ASV112,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,60646,0,0,0,0,0,0,53869,0,16367,0,49541,0,0,0,0,0,0,25785,0,0,0
ASV1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125302,0,0,0,0,0,0,0,0,25377,0,0,0,0,0,0,0,0,0,0,55789,0
ASV6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,14910,0,18636,0,0,14264,14667,33066,0,43961,15015,47094
ASV2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31935,73087,0,0,0,54265,0,0,0,43021,0,0,0,0,0,0,0,0,0
ASV3245,0,0,0,0,0,0,0,1284,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196523,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV155,428,0,0,0,0,0,0,499,251,1015,350,0,2229,545,631,0,0,821,12039,49539,129243,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1294,0,338,0,409,755,700,0,3724,431,1019,0,0,0,0,0,0,0,872,0,0,0,0,0,0,0,71912,0,0,0,0,22681,0,0,0,6746,0,0,16237,0,0,0,62595
ASV4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV114,0,437,0,0,0,0,0,4235,8359,6405,1814,9869,12715,1762,4112,320,0,1171,3295,0,15088,3330,58216,4296,0,13085,18273,0,0,0,0,19237,0,0,0,0,0,0,0,0,0,0
ASV3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176032,0,3178,0,0,0,0,0,0,0,5992,0,0,0,0,0,0
ASV8422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10258,0,0,0,0,0,0,0,0,42490,0,131814
ASV1817,0,0,0,0,0,0,0,0,0,0,0,0,173458,0,7822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135864,0,0,0,0,0,0,0,0,0,0,0,0,18437,0,25359,0,0,0,0,0,0
ASV2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87058,0,37321,0,0,0,54926,0
ASV857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11727,130411,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,20659,0,0,0,0,0,0
ASV3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36636,57612,0,0,0,0,0,0,0,0,82901,0,0,0,0,0,0,0,0
ASV501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7687,0,0,115193,14704,0,0,0,0,0,0,24372,0,0,0,0,0,0,14450,0
ASV3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74254,0,0,0,0,0,0,0,0,101099,0,0,0,0,0,0,0,0
ASV2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23521,21755,0,0,40426,0,0,0,0,0,0,0,0,33828,0,54997,0,0,0,0,0
ASV11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87357,0,0,85426,0,0,0,0,0,0
ASV666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37104,0,0,0,25182,0,0,0,24602,0,17876,33863,31191
ASV2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33074,0,0,49950,0,0,0,0,0,0,0,0,49810,34683,0,0,0,0,0,0
ASV4111,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
