,meta,bac,fun
699,38.77128576,0.631294937,0.984376415
700,29.81547208,0.621005849,0.91279478
701,31.36477392,0.614873981,0.879578781
702,40.94577531,0.621572744,0.90108822
703,40.54373141,0.601953378,0.975540693
704,37.8637584,0.876651478,0.862880768
705,43.39373684,0.755778031,0.95952564
706,36.15367285,0.660216089,0.912174614
707,32.88806974,0.538524278,0.903279942
708,40.00925255,0.891458838,0.866021419
709,46.66952215,0.930824365,0.986926347
710,33.72194286,0.88763908,0.941027739
711,19.344038,0.932866264,0.924356235
712,22.83253183,0.645222112,0.955955451
713,21.91787936,0.688011775,0.851307322
714,26.02776047,0.858475088,0.37774252
715,25.68286068,0.873864142,0.994346743
716,25.24989488,0.629145521,0.465509227
717,20.07802296,0.574175084,0.957703634
718,19.59939267,0.881603948,0.858181818
719,27.53567259,0.763791788,0.86385541
720,27.53579891,0.726302672,0.801700711
721,25.70043007,0.905864268,0.992135329
722,33.95593567,0.739270488,0.962536963
723,24.00318518,0.707010521,0.94071374
724,24.12832669,0.674913454,0.905064266
725,29.66160686,0.90677005,0.992386162
726,33.21016056,0.743573593,0.811313454
727,47.21274882,0.630817077,0.881542701
728,48.49361835,0.917885432,0.828293908
729,47.3164449,0.813879604,0.938205588
730,54.52764185,0.939793407,0.988879918
731,53.94859117,0.981051034,0.953864684
732,55.05420156,0.900656489,0.990415384
733,48.66987633,0.715274547,0.90025663
734,45.74194416,0.55023938,0.949108122
735,56.66038084,0.840505194,0.944041539
736,55.94359413,0.644502616,0.988674404
737,54.77173028,0.885839066,0.922168604
738,57.1434766,0.864596652,0.939355142
739,54.38172672,0.902036273,0.887191449
740,49.85189163,0.855694787,0.94188017
741,52.6861232,0.889866709,0.921930695
742,35.30326818,0.860764766,0.629989216
743,40.25833919,0.952085192,0.466157297
744,35.75342945,0.714714865,0.73219902
745,41.38021127,0.879208484,0.949165762
746,42.25117526,0.981949074,0.892285988
747,45.00546318,0.940789451,0.97040217
748,34.15183928,0.936791785,0.756004263
749,29.0105109,0.832138239,0.843220082
750,47.808385,0.921756559,0.783845507
751,47.05504209,0.934429454,0.960826169
752,42.69945535,0.971465056,0.823967536
753,47.36897083,0.966168918,0.713923935
754,42.64225687,0.946523621,0.644783088
755,34.87267685,0.929101208,0.742964002
756,42.80970476,0.975182259,0.822761678
757,27.3548234,0.916984251,0.610663351
758,27.62879285,0.917133097,0.630180367
759,30.02735122,0.940900738,0.929503478
760,30.02055965,0.979036285,0.938185312
761,27.15056636,0.907956152,0.960580686
762,25.56461305,0.76984633,0.752006079
763,22.53402142,0.557792157,0.762922692
764,31.97599484,0.844667694,0.725784847
765,29.17890734,0.747731854,0.943110806
766,28.58302593,0.882775686,0.892704786
767,37.05230015,0.860968427,0.821008045
768,28.10237791,0.898348495,0.699274668
769,31.51025546,0.818605674,0.736944115
770,32.60098375,0.893015365,0.893699939
771,21.37669111,0.691533117,0.665208896
772,27.71780822,0.915448216,0.951975752
773,28.2991662,0.569771862,0.848799704
774,26.90444456,0.630171722,0.975959076
775,23.73437916,0.398094468,0.663869661
776,31.47437095,0.903731982,0.780746969
777,19.92883374,0.740324812,0.693954587
778,24.2472155,0.760707887,0.966415208
779,29.14978582,0.855188748,0.806081457
780,32.97475569,0.720028654,0.76025528
781,23.08673718,0.676526743,0.548723545
782,30.44531387,0.688019998,0.68465846
783,28.12432573,0.862132045,0.806046411
784,20.61504211,0.849050726,0.850493954
785,23.76590202,0.840306603,0.960099254
786,23.30398751,0.62237209,0.914871459
787,17.27897161,0.625283913,0.623014642
788,23.04881142,0.897789683,0.374196425
789,25.49340256,0.702127792,0.402468666
790,24.23098403,0.69927472,0.902505589
791,23.97420346,0.871839319,0.907501873
792,27.7812112,0.752274969,0.701000953
793,21.21061925,0.682757359,0.523049606
794,24.89260026,0.620619908,0.420865726
795,20.5471646,0.886919546,0.909564968
796,22.5287396,0.779641293,0.993680432
797,16.85711572,0.582796747,0.448760594
798,18.08947262,0.859889107,0.954740942
799,24.32368121,0.884666933,0.873698108
800,23.07583622,0.503746685,0.853124406
801,20.83132979,0.517673602,0.774915522
802,13.45527125,0.849794248,0.991240109
803,28.2246526,0.705588835,0.959003137
804,21.94542216,0.616226969,0.938025919
805,23.84544775,0.535787495,0.901323404
806,24.97613161,0.867447009,0.991445119
807,23.53851385,0.596830507,0.996659584
808,24.20118035,0.825208949,0.914749984
809,27.12514659,0.976735686,0.974843756
810,27.04667259,0.62428003,0.954231505
811,25.10671275,0.682125356,0.99487545
812,21.14665557,0.545272059,0.887547357
813,33.51170298,0.45276652,0.948034572
814,26.73515284,0.510539213,0.895654952
815,20.95876456,0.632577276,0.955949406
816,31.20980645,0.559855225,0.884113482
817,23.03798948,0.551697182,0.977103172
818,25.94349773,0.870136202,0.912597829
819,20.88867497,0.232849937,0.922337699
820,15.17356066,0.330549966,0.831475275
821,15.58878138,0.667182182,0.99529295
822,29.2851318,0.481329136,0.977642526
823,24.37768714,0.17561583,0.96778274
824,27.27400962,0.289956888,0.948415923
825,27.63083092,0.694355366,0.995454763
826,20.85140775,0.698278406,0.67231712
827,26.29201397,0.668935168,0.654813855
828,24.53804094,0.516930092,0.950254202
829,21.29173493,0.786649102,0.764465888
830,29.7645126,0.595723935,0.45709542
831,20.28233407,0.620950238,0.438379679
832,21.78565888,0.571730012,0.505402136
833,22.38929837,0.793035095,0.769224243
834,32.38201492,0.784862889,0.479084783
835,30.57513168,0.620229809,0.892428503
836,24.72986719,0.906068061,0.909133218
837,34.80177673,0.835704523,0.707118922
838,30.0448365,0.862988,0.578379272
839,22.25245323,0.787234893,0.398791684
840,30.91771222,0.917346779,0.911666631
841,15.26505874,0.251125896,0.895512108
842,22.56801628,0.697220534,0.905162665
843,30.76054096,0.53296226,0.725128872
844,24.97161027,0.268495509,0.597194866
845,30.6523947,0.289231387,0.451786875
846,28.26343489,0.730880719,0.908014486
847,17.68747237,0.699341094,0.989568948
848,25.61926307,0.491496023,0.952665406
849,23.37853823,0.368762214,0.947506241
850,29.49616545,0.278927461,0.903518677
851,23.77631388,0.725951745,0.989323752
852,27.89640785,0.525565994,0.80904447
853,23.97616722,0.595444448,0.79772793
854,22.71610305,0.722561516,0.863963609
856,28.70965214,0.50989116,0.562617841
857,34.19579372,0.494582912,0.548667947
858,25.15297144,0.554724797,0.812122689
859,28.86959844,0.309999585,0.407938482
860,24.87316807,0.632633121,0.799658402
861,29.71200269,0.752936304,0.865429954
