#OTU ID,BS00_1,BS00_2,BS00_3,BS00_4,BS00_5,BS00_6,BS01_1,BS01_2,BS01_3,BS01_4,BS01_5,BS01_6,BS03_1,BS03_2,BS03_3,BS03_4,BS03_5,BS03_6,BS07_1,BS07_2,BS07_3,BS07_4,BS07_5,BS07_6,BS14_1,BS14_2,BS14_3,BS14_4,BS14_5,BS14_6,BS21_1,BS21_2,BS21_3,BS21_4,BS21_5,BS21_6,BS28_1,BS28_2,BS28_3,BS28_4,BS28_5,BS28_6,BS35_1,BS35_2,BS35_3,BS35_4,BS35_5,BS35_6,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6,MS01_1,MS01_2,MS01_3,MS01_4,MS01_5,MS01_6,MS03_1,MS03_2,MS03_3,MS03_4,MS03_5,MS03_6,MS07_1,MS07_2,MS07_3,MS07_4,MS07_5,MS07_6,MS14_1,MS14_2,MS14_3,MS14_4,MS14_5,MS14_6,MS21_1,MS21_2,MS21_3,MS21_4,MS21_5,MS21_6,MS28_1,MS28_2,MS28_3,MS28_4,MS28_5,MS28_6,MS35_1,MS35_2,MS35_3,MS35_4,MS35_5,MS35_6
ASV32,8900,2839,0,0,4016,0,0,1400,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,12909,0,0,0,0,0,4553,4149,0,0,12700,5143,0,19978,0,0,8352,0,0,29976,0,4546,0,0,0,0,6801,20340,6224,10897,13864,11678,6883,16438,18237,0,17076,142244,0,0,0,36859,0,3560465,1836948,842807,2252092,2058708,6173808,2718043,335000,1426098,9339273,2370481,8359604,95123,147664096,8430,283999,0,35172,0,670919,2789954,202362,0,73566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154930,42446,42974,3423,0,12395,1201,28512,33558,11701,35252,3912,0,0,381,4000,4236,0,0,423246,0,4268,2027,438126
ASV33,0,0,0,0,0,0,0,0,0,0,0,0,2357,47776,833287,7894,0,0,0,0,0,163234,0,0,0,0,0,509663,0,0,0,0,4013955,0,0,0,0,0,1525292,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,23356,18929,0,7092,0,0,0,0,0,0,0,0,0,0,60325,104026,0,32589,0,0,65947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV34,6316,710,2026,1351,1339,5969,18823,700,0,0,0,0,2020,0,0,0,23565,1704,290088,130298,0,5948,39441,0,1628056,272636,0,670,0,26266,963769,0,0,1270,322714,427482,13669,88894,0,696,337,0,705,0,0,476078,4384,0,0,2976,0,4668,0,0,3688,860,0,6079,35545,4379,38078,8450,0,0,2560,6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35,5455,355,0,0,1004,702,9412,3150,4202,10216,0,8831,12796,1659,16682,0,5310,60312,41593,24071,24429,2974,6227,33101,8135,9242,60198,11058,28109,10506,17425,15604,14980,27093,38571,25565,2103,5993,91157,7308,10116,10486,63479,11655,281168,5330,4384,14210,13866,17003,2141,1556,10897,16275,16595,6883,5284,6079,16926,0,191702,21969,342823,45307,167913,163643,3640291,3669324,10116589,2946792,108902,605914,2072682,333843,6726565,1844741,699207,3082530,940418,0,71653,155312,362283,610235,495970,575511,10873214,41984,53856,15730,0,0,0,0,0,0,0,65,0,338,285,0,0,0,58,0,323,84,13036,51209,22035,4401,9341,1974,901,34308,34571,5780,44065,24100,1086,0,0,30923,23077,68372,1422,836122,313,9289,38243,834168
ASV36,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,5974,0,0,0,0,0,0,0,0,0,15392,0,2840372,0,0,0,5104476,0,1286,0,0,0,0,0,0,0,0,2119,0,0,0,0,4160,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0
ASV37,1148,0,0,1351,1339,0,18823,0,3782,3405,0,0,19530,3318,0,0,7302,4770,17064,4186,93000,10574,21796,2648,2219,7562,0,1340,694,2802,9127,68744,22769,7196,0,0,35751,0,185319,2088,0,0,5643,3885,37069,0,7757,4398,16176,4676,24622,10891,4795,31947,23970,14627,76908,35461,8886,28460,843837,34644,4039661,210427,1145702,17317587,60824240,18663254,79019722,4436628,6520207,0,906014,0,995383,467533,0,0,38914,0,0,8875,0,0,0,0,1822297,0,9442,0,0,0,0,0,0,0,0,0,614,423,0,0,151,0,0,0,1421,0,501,100365,330109,611,0,0,420,0,1013,282,3777,0,121,0,0,462,0,0,0,0,0,126,1486,0
ASV38,19522,9936,66505,16549,142243,17206,28663,2800,3782,21189,5180,353,2359797,33178,0,8237,270834,12267,20263,704866,50572,18504,39960,337958,2958,18064,6157,13068,3123,746650,6223,658336,251659,80855,7714,19698,159827,16980,7012,177484,26975,52430,122021,82995,86729,32823,22934,19623,77185,99045,179315,64830,98076,168776,108789,48613,312329,94225,71090,56483,172881,193922,200948,68464,114161,488599,119192,81159,21462,72937,10427,191913,2788,0,0,8755,11369,9320,0,33889,6322,2219,0,836216,55354,15306,15512,1679,1049,177,0,421,0,636,0,116,0,131,230,676,143,59,0,67,0,308,0,334,669,0,958,0,0,2413,60,0,0,0,0,0,0,1213,64,154,0,310,71,0,0,0,0,0
ASV39,187464,11000,44224,22965,179059,65313,236146,30800,36141,127137,8979,1766,180487,31187,6673,343,111520,66445,71989,79016,125572,15861,146346,86393,4807,172235,3078,41885,5552,53582,39829,112605,136615,17780,4286,20955,50121,11986,49752,53593,25627,5412,110735,89352,14688,15149,70487,46012,216303,128801,143452,287328,173922,394816,356484,77007,706262,154509,156144,375241,107230,123366,337270,220495,61432,504905,463648,0,115429,119570,61402,73627,0,4629,20608,35021,5685,0,15133,87546,12645,0,5213,57155,55354,0,0,4198,2798,0,0,0,0,127,0,1105,0,0,1535,0,357,177,1059,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,1315,0,0,0,0,0,0,0
ASV40,24689,4258,9790,15535,14057,16855,26951,4900,13448,45028,6907,706,164324,8626,2085,16130,690694,3748,4266,30351,69429,117303,22834,11916,1109,7562,11287,42556,7634,24515,17010,656649,73700,82971,38571,28918,70801,3662,10351,253698,5732,38223,59247,54741,39867,62561,16188,20299,281471,594695,124718,292514,302947,179626,391518,33556,120352,219859,141757,73997,141807,102664,154498,267816,122352,255073,42647,50296,0,135114,0,175015,0,1736,0,21888,0,0,2162,0,0,0,0,34293,0,0,0,0,0,0,0,1599,173,1145,0,465,0,131,844,1184,71,19199,3933,0,752,0,0,334,1838,685,0,0,0,219,0,0,434,0,0,939,0,0,0,0,0,465,71,2555,0,0,676,2405
ASV42,106220,16323,51651,17899,106766,36870,106950,11200,72283,103677,7252,2826,84856,21897,1668,0,124132,82119,96518,260596,96000,42956,138561,71829,370,147870,4788,19100,347,51131,33605,163635,86882,16086,2571,7544,33998,10987,50420,243954,10453,3383,102977,138796,28327,11222,76895,32141,117395,130501,169680,239613,228409,286317,263061,69693,369863,129686,141757,469379,109856,141956,292839,226536,102898,237020,394757,50296,136891,203866,55609,129149,22302,0,0,54283,19896,30503,36752,104490,27397,8875,11294,115188,61996,23980,19205,16794,19584,0,0,0,0,0,0,116,0,0,2762,0,0,59,605,666,0,0,0,0,501,0,3695,0,2790,548,0,0,0,141,180,0,0,0,0,462,0,0,142,451,0,0,135,601
ASV43,5167,1419,0,0,4351,3863,9839,1400,0,0,0,0,0,0,0,0,0,1363,0,7326,6857,6609,0,0,0,0,0,0,0,0,24893,0,0,11430,0,0,0,0,0,0,3035,9133,15517,0,4546,0,4047,0,0,8077,0,6224,7846,0,7376,2151,12329,5572,0,4379,0,8872,0,0,23549,0,0,0,285383,0,1067006,0,335922,351779,698623,779221,383711,272835,1441975,324766,0,28844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36422,16560,1100,0,0,0,0,2748,70630,6115,3912,0,6997213,0,6462,0,1860,0,107014,0,0,2162,118587
ASV44,42201,25549,48613,33772,42171,57939,45775,26600,65559,82109,31772,22607,98662,24883,20019,24024,31199,15333,64523,35060,36000,52869,63313,44355,12202,55451,78668,55289,64199,35722,58913,49344,47336,66885,80143,99327,5257,38288,52424,58117,35405,21648,36677,31079,75538,9819,59020,48042,61008,47610,49245,25932,142974,56661,58390,33556,42270,55725,38084,37655,77906,38869,93405,42287,33787,51248,237291,871036,585267,211040,433290,310199,717842,59016,807847,727565,1048810,2402136,118903,4154182,6322,28844,0,44844,0,820409,7266291,0,9792,11236,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,1086,1003,24372,18887,367,189850,0,120,9713,21842,1551,35072,2347,0,208854,0,10154,1607,620,0,0,6733,10795,3243,4359
ASV45,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7344,842,0,0,0,850,0,0,0,3617,0,430,0,0,0,0,0,0,0,0,0,0,0,253766,0,0,0,0,0,0,0,12257,378026,2885953,527499,75676155,158059,8875,30407,3517,104065,0,8570043,135188,13639,928386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,658,0,0,0,0,29856,782,965,646247,445,140308,0,36589,71,4359,34603,23096,31757,5561
ASV46,21531,4258,32071,11483,25436,31954,28663,3500,3362,53352,2417,0,47479,9953,0,2059,122141,4430,9065,86342,69000,62121,30100,23170,2219,0,22232,47917,5552,31519,9542,503979,22769,95671,25714,31852,177352,333,2671,65078,9104,9471,72648,135264,65396,54425,20236,31802,122479,370675,69050,211606,292921,284509,181315,53776,76908,98278,112136,124788,1608892,280954,779052,317150,336339,363974,230730,164605,200696,233758,23171,261919,16726,0,0,54283,0,26267,0,19768,2107,19969,0,18465,0,19388,19205,840,5945,0,174,1094,606,0,5101,0,0,0,614,846,0,4181,756,0,0,2619,129,0,334,6709,4790,0,0,439,60,0,0,423,719,156,0,944,0,923,0,155,71,0,0,377,0,0
ASV47,0,0,0,0,0,1053,0,0,0,0,0,706,0,0,0,343,0,0,0,523,0,0,0,0,0,0,0,0,0,0,1245,0,599,0,1286,0,0,0,0,0,1349,1015,705,0,699,0,0,0,2311,26355,0,519,0,0,0,0,0,6079,846,876,0,0,0,0,1536,1165,0,0,0,0,0,0,0,1736,362707,133080,0,5084,21619,0,0,2219,13901,2638,0,215306,3249407,3359,44763,39326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,564,360,156,362,1483,64,26615,438,4496,152205,19088,23956,8787,18919,22695
ASV48,19809,3549,6752,0,6024,29496,68020,0,0,122596,0,6712,60611,0,0,7894,36510,135616,58657,0,7714,9913,45668,16550,0,7141,0,17424,37131,9105,6223,8857,0,0,0,15088,24535,0,24375,9048,0,0,11285,0,0,0,0,52102,184412,58662,19270,40454,23102,22905,161647,20220,36986,0,148527,65678,0,0,0,0,713120,3467361,142999239,0,15893852,0,325547,0,0,0,0,0,0,2024234,0,0,0,0,0,0,77495,0,929246,83968,0,0,0,0,0,0,0,0,0,457,0,0,428,177,0,0,0,0,129,0,0,0,0,0,0,69324,0,0,0,12547,0,1565,0,0,0,0,2191,3411,71,0,0,0,135,0
ASV50,2010,355,2045800,11145,77648,1756,21390,0,1261,1514,0,0,13806,4313,0,0,5310,4770,1600,70120,9000,1983,2595,3641,0,1680,0,1675,1041,7004,2074,34583,38348,5503,857,2934,5958,2331,39067,13572,1349,1353,4585,6004,215772,561,8431,7443,18950,13603,5888,19708,15256,116938,72526,31405,92172,72948,36391,17514,10942,29997,45945,13089,25597,84442,77639,88018,64385,96253,0,14484,16726,4050,0,77922,119377,15252,0,0,2107,2219,6950,11431,112922,62245,0,840,0,828,0,0,0,191,0,0,0,0,307,0,0,0,0,0,289,0,0,84,1170,11775,1642,367,41488,1316,0,2977,0,141,1619,0,0,15506,0,462,0,0,71,0,0,0,270,0
ASV51,32727,1419,10803,10132,23763,11588,57753,2450,10086,10216,1727,3886,17847,13603,12929,3432,15600,12267,24529,31397,33857,17843,47225,19198,1479,27306,0,25131,7287,9806,26967,27413,26364,5927,4714,12992,33648,4994,38066,17400,5058,10148,80407,56507,5246,0,12479,12180,28656,42083,92066,50308,38359,97046,48556,27103,176125,31915,71513,71808,4571074,771461,1380886,274360,524729,535770,1828347,8794946,5860789,435233,464571,2032589,50179,8679,195779,0,0,284698,41076,0,14752,11094,36489,21983,0,49490,0,0,0,0,87,0,0,0,0,0,0,65,153,0,0,11249,19667,0,578,0,517,0,10696,17252,9170,2567,16013,10311,0,0,0,282,2338,0,1629,0,0,2615,0,620,0,21643,0,0,0,14128
ASV52,0,0,338,0,0,0,0,0,0,0,0,0,12459,146977,796168,244359,0,0,0,0,0,0,0,2096599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,37428,56947,26849,846,0,0,0,0,0,0,554405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232486,0,0,0,0,118,0,0,0,0,0,0,0,0,3223,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV53,8900,4258,7089,8781,14726,22473,14117,4900,11347,12487,2417,2119,17847,5972,47545,4805,5974,10563,13864,9419,5571,14209,22834,12247,7025,0,2052,6032,2776,5253,19499,0,5992,17356,16286,46939,0,5660,3673,7656,5732,2706,7759,0,12939,0,15177,26051,24034,18279,8029,4149,14385,27125,13522,13336,0,0,9309,16201,25385,8027,28274,13592,0,37853,0,1745501,0,0,92682,194327,1706094,51494,3680651,2276377,3251595,6326897,45400,6085835,0,35500,35620,101120,0,378062,6361421,7557,0,49616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,1838,33683,18476,978,0,768,1141,24439,6798,31861,147122,4851,362,1079326,191,11077,1168,0,142,5411,4697,39414,12432,7064
ASV54,0,0,0,1351,0,0,5134,2100,7144,0,3799,0,0,332,0,0,0,0,0,0,0,0,0,0,8874,7141,1368,8712,0,1751,17010,5904,1798,0,17143,5029,0,333,334,20184,0,0,3174,0,3847,0,0,0,5546,0,32651,0,0,6028,0,3011,8806,0,10156,1751,317314,9295,0,159582,10751,33194,6233000,48359627,41377610,785572,298901,1242004,1920750,0,3453959,4295348,65373,12700396,283206,0,14752,35500,0,19345,59782,33163,1328866,99082,101766,4435,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,129,84,34763,36148,24361,733,20016,7898,841,0,10559,15930,18705,40845,121,0,0,15846,12707,8992,0,55762,22860,37155,7973,56212
ASV55,13493,5678,4051,8781,15061,20366,15401,1400,2101,7946,1381,0,37714,4645,417,1030,90610,6474,2133,8373,68143,21809,17645,26150,2219,2100,17786,48252,4858,20662,9542,136222,25765,64345,24000,24308,53626,2996,10685,35149,6407,18604,54662,46265,38119,30298,11467,12856,247269,1058888,99560,184636,210973,177818,285187,37428,63405,127153,96479,42034,259103,51966,216095,134411,136174,156072,0,18289,93968,0,11585,74834,0,1736,0,0,0,0,0,45185,0,4437,1738,28138,0,0,0,0,2098,0,0,926,0,1081,2752,1163,0,0,460,338,7422,1119,4539,200,3644,0,194,0,1337,4792,0,0,0,329,0,0,289,0,0,626,0,404,0,0,0,0,0,902,0,0,0,0
ASV56,46794,48969,129297,44242,56563,62855,33368,111649,96237,80217,26937,38503,49836,14930,21270,58344,25557,17378,33595,38723,31714,23791,79919,39721,5546,19744,49937,19100,12146,42025,34435,16448,48534,41062,71571,109385,14370,18977,19367,21925,34394,33487,175978,93943,24480,12624,9443,70033,40672,49735,56738,56532,44461,51236,100184,28394,7045,26849,22850,52980,86222,36334,40896,53362,38395,52995,36086,0,89907,0,5793,0,4182,1736,14426,35021,2842,15252,0,19768,0,0,0,879,24356,4592,0,0,1399,118,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,122,4125,0,0,0,0,0,180,782,0,0,0,0,0,0,0,0,0,0,0,0
ASV57,0,0,0,0,0,0,17968,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,2699891,25653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30863,17401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV58,30431,5678,10803,30058,22424,15802,20534,22050,98338,37460,15886,15896,22898,14266,10009,7207,18255,47363,740684,14652,10286,22139,19720,23170,46590,24365,25653,21780,26374,19262,25723,11387,20972,16933,19286,23051,11216,10321,31053,45937,10453,9133,90281,17305,37419,4208,7757,52778,36975,80766,35328,29563,44897,47016,29502,16778,18787,42553,34699,21893,321253,39714,66141,42287,28668,58236,237291,1583182,897332,464528,494692,659022,462764,6364,375072,177732,1125552,567701,19457,64953,2107,15531,6081,7914,57568,1113777,375244,840,0,3193,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,1337,56413,14370,6724,27052,878,120,17076,2604,282,4496,1565,483,7955,0,2769,0,1240,71,752,0,7280,0,601
ASV59,0,0,0,0,335,0,13690,0,0,0,4144,0,6735,0,0,0,0,0,0,0,857,4956,0,6951,0,0,0,0,0,0,3319,0,0,9736,9857,0,0,0,0,0,0,1691,0,9889,0,2525,0,1692,0,0,0,0,30949,0,0,0,0,0,6770,0,108106,25349,0,14599,15358,0,5061852,24160381,22831787,5090076,147133,645745,14533861,0,6320581,22145642,51161,0,149170,0,8430,17750,0,94085,0,0,6163458,22671,53506,5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11198,36011,16013,856,14921,10640,1561,1097,44118,0,0,13302,0,0,0,9846,2629,8372,0,6613,0,20586,9324,7966
ASV60,198086,14194,70219,16886,47526,12992,149303,11900,61777,91569,2072,3179,121222,27537,0,4462,107537,12267,135979,106227,31286,0,79919,57595,2588,7982,2052,13068,29844,26966,41488,374505,52728,17356,5143,70409,48018,7325,16695,12528,4721,5750,90634,48384,10142,22443,78244,53793,113698,27631,44963,100617,62769,136829,73755,50764,206654,63830,106212,81441,160189,63796,110572,178712,29692,242261,449432,43437,0,181148,63719,96560,9757,4050,0,0,45477,0,12971,16944,2107,2219,5213,58913,61996,12245,0,5038,2798,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,944,0,0,0,155,0,601,0,0,0,301
ASV61,0,2839,3376,4390,6694,10534,40641,1750,7985,14000,5525,0,0,1991,10844,6864,0,6133,0,0,0,8591,10379,0,0,0,0,0,6593,0,10372,0,0,0,7286,7125,0,0,4007,0,3372,15222,0,0,0,0,0,5752,12479,0,0,0,0,11453,9219,0,0,14184,8040,0,0,0,0,0,0,0,0,1363708,0,0,0,0,572880,74059,3241693,0,3243068,5261822,0,519626,0,0,0,0,0,214286,2025432,6717,0,43347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,65,0,1003,15472,0,244,0,219,721,1880,70154,6908,149820,3286,0,76449,0,8000,1315,3101,71,77255,35073,131423,7297,86122
ASV62,54545,5323,36797,10807,28783,11237,187805,25550,66399,35568,0,1060,280159,34505,417,343,120813,15674,199435,52852,66000,1983,146865,69180,1109,7141,0,9047,10411,17861,69700,325583,45538,13970,5571,31013,43812,10987,14358,39325,2023,1353,66653,36730,8043,13185,15177,32141,142815,22530,61021,101135,20923,127788,181315,55497,370450,80547,105365,81441,237657,74358,82803,85077,39931,421045,538006,0,51624,96253,45183,71213,4182,4050,26791,0,8527,24572,0,53657,10537,2219,0,65948,39855,0,0,2519,5595,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,1232,0,0,728,0,0,0,0,0,0,0,60,1079,0,0,0,155,0,0,0,0,0,0
ASV63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118323,184838,44465,0,107924,167051,0,0,0,0,297857,444665,470369,999,243419,210197,292346,98094,0,0,0,85846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126847,0,0,0,22012,77248,0,0,0,0,59688,75411,12971,0,21075,13312,12163,16707,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,899,0,241,0,0,0,0,0,0,601,0,0,0,451
ASV64,111675,25194,80684,62817,61918,76901,0,117599,420,113137,0,0,0,0,0,0,0,0,0,0,991287,0,0,0,0,0,0,0,0,2101,0,0,0,0,769713,0,0,0,668,0,0,0,0,0,0,0,0,0,0,65888,0,1556,0,0,615,0,0,0,0,0,0,0,329191,0,0,0,0,0,0,0,0,73627,0,0,0,0,11369,0,2162,0,0,0,0,0,17713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV65,3445,0,2363,5741,8702,1405,3850,2800,7564,9460,5525,2119,3704,3650,834,686,4647,3067,6932,7849,14571,9583,9860,19529,3698,0,5473,8377,17698,2802,20744,6326,7190,10583,12429,15088,6309,5327,8348,3480,5058,10148,7759,8829,8743,2525,11130,3045,7395,6376,0,0,12205,8439,5532,6023,8219,3040,7617,10946,149247,24504,186306,51852,15358,40183,3533127,3460138,4002900,1908928,33597,572118,243927,0,5360232,1107545,17054,5120321,0,0,0,8875,13032,24620,28784,36225,12674829,0,0,1833,0,0,0,0,0,0,0,0,0,169,0,0,1059,0,58,0,65,167,79889,12871,9033,9535,4974,658,240,2037,44407,25094,80396,6260,60,0,0,6923,1753,2171,853,45090,0,43808,8784,49599
ASV66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,331,0,0,0,0,34355,128878,604067,883123,0,0,325285,279121,748315,0,0,688360,0,0,0,0,0,82199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV67,8325,3194,0,0,11379,0,11978,42700,7985,10216,1381,18722,6735,46449,0,201459,24229,19422,41593,17792,22286,10574,39441,0,4437,0,6157,4691,0,6654,0,33317,10785,0,12000,5867,41709,22307,8682,27493,0,2368,21865,16952,3497,18235,20910,0,18950,29331,40145,8817,31384,13261,9834,6023,0,39007,60088,8319,598739,65485,576085,141459,126447,383192,20566714,4140277,2714617,0,472680,1567894,370769,0,1170554,752955,59688,435520,0,0,0,0,0,0,0,0,0,0,0,3193,0,505,0,0,0,0,0,0,0,0,0,0,1815,0,0,77,258,0,5850,59562,352965,0,0,0,0,0,7666,16635,0,313,302,0,0,3385,0,620,0,38026,0,753,1216,42685
ASV68,0,0,0,0,0,0,0,0,420,0,1381,0,0,0,417,0,0,0,0,0,0,0,4671,0,1479,4201,342,1675,0,0,2074,0,2397,2117,4714,12573,0,0,0,2436,0,0,0,0,699,0,0,0,6471,11477,17129,0,2179,0,0,3011,3523,0,0,0,186012,0,0,7048,0,6406,695472,26731194,15134571,331208,0,222088,875349,0,236996,485043,25581,4244198,71342,0,4215,35500,0,15827,13285,0,346436,102441,11890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,4345,27248,2327,733,0,14698,901,0,1880,239098,29317,12207,60,0,127,31231,2483,4031,0,33216,9395,2385,9189,36222
ASV69,31292,5678,3038,5066,4351,13695,3422,350,6304,2649,691,0,15153,2654,0,0,12612,3067,0,6803,10286,1185921,11936,8937,1849,0,1368,6702,0,11557,1660,89409,94672,12276,41571,9639,33648,0,3339,26797,0,1353,39145,35670,17835,11783,10792,5413,24496,66313,34792,45122,147768,15069,17210,9034,570646,31408,18196,2189,289303,65908,99464,8558,87028,108901,98416,0,0,57393,0,109837,0,0,0,0,0,0,0,0,0,17750,0,136292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,908,67,0,0,0,0,1003,0,3832,122,0,0,0,0,0,0,5396,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV70,0,0,0,9456,0,0,0,700,36141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,14980,0,0,0,0,0,0,0,674,7103,0,196715,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989929,0,0,1136203,0,0,0,150678887,0,0,0,0,0,0,0,0,19896,0,0,0,10537,39937,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,64,0,0,0,0,0,45234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,318,0,0,0,0,0,0,0,0,0
ASV71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37837,10222,28795,946100,12000,0,1557,0,662981,1260,97480,20105,91961,383831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22850,438,5252,8872,0,0,0,0,2037207,62870,0,33479,0,16898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,0,0,0,2084906,234291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV73,0,0,0,0,0,0,0,0,0,0,558764,30379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777819,0,0,0,0,0,0,9814,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,148640,169982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
