"","X1","X2"
"73","Com_34437_neg",0.534517037962038
"74","Com_19201_pos",0.532094848484849
"75","Com_1089_neg",0.527723555555556
"76","Com_66_pos",0.512111363636364
"77","Com_20487_neg",0.505966666666667
"78","Com_22696_pos",0.499715757575758
"79","Com_7430_neg",0.480740808080808
"80","Com_80_pos",0.461045163170163
"81","Com_5494_pos",0.460419545454545
"82","Com_1007_neg",0.442908073038073
"83","Com_1779_pos",0.439021146076146
"84","Com_41637_pos",0.426006068181818
"85","Com_770_pos",0.422566424242424
"86","Com_17_pos",0.420805128205128
"87","Com_8753_neg",0.417880252525253
"88","Com_4075_pos",0.416856
"89","Com_18120_pos",0.40188297979798
"90","Com_1438_neg",0.399960606060606
"91","Com_17332_neg",0.397120634920635
"92","Com_531_pos",0.389211045898546
"93","Com_22885_pos",0.388124817404817
"94","Com_5046_pos",0.387914230769231
"95","Com_84814_neg",0.378872848484848
"96","Com_348_pos",0.376622222222222
"97","Com_437_pos",0.376226515151515
"98","Com_16532_pos",0.364291111111111
"99","Com_9688_pos",0.360779131313131
"100","Com_38636_neg",0.359926666666667
"101","Com_20649_pos",0.356936300505051
"102","Com_2065_pos",0.347392323232323
"103","Com_18_neg",0.344588636363636
"104","Com_2202_pos",0.342048741258741
"105","Com_28850_pos",0.34014696969697
"106","Com_8453_neg",0.325477777777778
"107","Com_19687_neg",0.324478811188811
"108","Com_4783_pos",0.320388888888889
"109","Com_53_pos",0.315759636363636
"110","Com_63327_pos",0.313598017094017
"111","Com_5440_neg",0.310503636363636
"112","Com_4209_pos",0.309667929292929
"113","Com_3195_pos",0.306845267676768
"114","Com_16_neg",0.306584343434343
"115","Com_1005_neg",0.305867327117327
"116","Com_10700_neg",0.303844696969697
"117","Com_14717_pos",0.301751515151515
"118","Com_1234_neg",0.300008207070707
"119","Com_352_pos",0.290965594405594
"120","Com_5027_pos",0.288465909090909
"121","Com_31_neg",0.288356060606061
"122","Com_7165_pos",0.284932323232323
"123","Com_1185_neg",0.282694658119658
"124","Com_4894_pos",0.281371212121212
"125","Com_2003_pos",0.273612307692308
"126","Com_548_neg",0.273247249660062
"127","Com_94569_pos",0.271461538461538
"128","Com_63352_neg",0.270257142857143
"129","Com_29346_pos",0.264621212121212
"130","Com_9015_neg",0.263264736652237
"131","Com_10334_neg",0.254627626262626
"132","Com_6191_neg",0.254091197691198
"133","Com_14176_neg",0.252775
"134","Com_3912_neg",0.249708484848485
"135","Com_2110_pos",0.249171731601732
"136","Com_12445_pos",0.247772727272727
"137","Com_1081_neg",0.247117045454545
"138","Com_10687_pos",0.245139646464646
"139","Com_254_neg",0.241355454545455
"140","Com_16593_pos",0.239320318570319
"141","Com_22928_pos",0.233909166666667
"142","Com_54278_neg",0.231364510489511
"143","Com_1384_pos",0.221279779109779
"144","Com_1759_pos",0.219638888888889
"145","Com_262_neg",0.219186868686869
"146","Com_20385_neg",0.218704545454545
"147","Com_13353_neg",0.217163916083916
"148","Com_1467_neg",0.2157
"149","Com_11778_pos",0.208886363636364
"150","Com_3138_pos",0.207773448773449
"151","Com_8_pos",0.206852886002886
"152","Com_997_pos",0.205112626262626
"153","Com_526_neg",0.202926731601732
"154","Com_13458_pos",0.199987374292374
"155","Com_35763_pos",0.199330769230769
"156","Com_2144_pos",0.19836
"157","Com_32123_neg",0.197726153846154
"158","Com_5841_pos",0.19644797979798
"159","Com_912_pos",0.195749090909091
"160","Com_10494_pos",0.195379545454545
"161","Com_6146_pos",0.193901684981685
"162","Com_55768_pos",0.192305202020202
"163","Com_948_neg",0.187910519480519
"164","Com_19_pos",0.185300395407062
"165","Com_1166_pos",0.183675428571429
"166","Com_7562_neg",0.182448979020979
"167","Com_6048_neg",0.180176818181818
"168","Com_1259_neg",0.17862
"169","Com_6045_neg",0.177444444444444
"170","Com_33002_pos",0.177333333333333
"171","Com_119_neg",0.172980191919192
"172","Com_9020_neg",0.17293006993007
"173","Com_3192_neg",0.166982142857143
"174","Com_1548_pos",0.163543437451437
"175","Com_4700_pos",0.1624
"176","Com_625_neg",0.162074696969697
"177","Com_2376_neg",0.160027272727273
"178","Com_46_pos",0.157636507936508
"179","Com_19918_pos",0.156776581196581
"180","Com_122_pos",0.153599167055167
"181","Com_699_pos",0.145201381951382
"182","Com_11834_pos",0.145091161616162
"183","Com_30600_neg",0.144516666666667
"184","Com_7179_neg",0.141942175602176
"185","Com_456_neg",0.138357142857143
"186","Com_3411_neg",0.135368181818182
"187","Com_6055_pos",0.134910666666667
"188","Com_14063_pos",0.129949314574315
"189","Com_4755_pos",0.127423304473304
"190","Com_1089_pos",0.126726666666667
"191","Com_12831_neg",0.126070909090909
"192","Com_3738_pos",0.126005936285936
"193","Com_6168_pos",0.123937012987013
"194","Com_10164_pos",0.123375
"195","Com_9133_neg",0.122765555555556
"196","Com_568_pos",0.121287878787879
"197","Com_13384_neg",0.120687574203574
"198","Com_7871_neg",0.118152525252525
"199","Com_15653_pos",0.113205468531469
"200","Com_8677_pos",0.112504942279942
"201","Com_16567_pos",0.11025
"202","Com_3630_pos",0.110043434343434
"203","Com_2248_neg",0.109629494949495
"204","Com_28_pos",0.109561038961039
"205","Com_13056_pos",0.10949602020202
"206","Com_4027_pos",0.107751469363969
"207","Com_3172_neg",0.105823333333333
"208","Com_25784_pos",0.104216212121212
"209","Com_2962_neg",0.103902272727273
"210","Com_17357_pos",0.103592929292929
"211","Com_32931_pos",0.10288
"212","Com_19133_pos",0.10280101010101
"213","Com_11076_neg",0.102284848484848
"214","Com_27062_neg",0.101865656565657
"215","Com_17064_pos",0.101661111111111
"216","Com_1745_pos",0.101641025641026
"217","Com_1321_pos",0.101369297369297
"218","Com_17359_neg",0.100963215007215
"219","Com_23823_neg",0.0976766666666667
"220","Com_1873_neg",0.0973147474747475
"221","Com_15614_pos",0.0964646464646465
"222","Com_13197_pos",0.0963679365079365
"223","Com_1446_pos",0.0956698148148148
"224","Com_2561_pos",0.093562619047619
"225","Com_8708_neg",0.0907893737373737
"226","Com_212_neg",0.0896
"227","Com_5437_pos",0.0894111111111111
"228","Com_15347_neg",0.0888369075369076
"229","Com_190_pos",0.0884715454545455
"230","Com_633_neg",0.0883860450660451
"231","Com_3742_neg",0.0864242424242424
"232","Com_4364_pos",0.0858630303030303
"233","Com_5688_neg",0.0843106893106893
"234","Com_14097_neg",0.0834166666666667
"235","Com_40254_pos",0.0832919191919192
"236","Com_3198_neg",0.0832505050505051
"237","Com_46602_neg",0.0831287878787879
"238","Com_11_pos",0.0811190476190476
"239","Com_9887_neg",0.0807555555555556
"240","Com_30201_neg",0.0806891414141414
"241","Com_1057_neg",0.0801041666666667
"242","Com_366_pos",0.0800140909090909
"243","Com_71_pos",0.0800136363636364
"244","Com_13949_pos",0.0792727272727273
"245","Com_1156_neg",0.0792166666666667
"246","Com_31814_neg",0.0790972222222222
"247","Com_132_pos",0.0782740714840715
"248","Com_3923_neg",0.0774224747474748
"249","Com_10347_neg",0.0772828282828283
"250","Com_359_pos",0.0769628205128205
"251","Com_15398_neg",0.0768
"252","Com_102_pos",0.0759509906759907
"253","Com_6406_pos",0.0756746843434343
"254","Com_56852_pos",0.0755222222222222
"255","Com_3799_pos",0.0749
"256","Com_10503_pos",0.0735111111111111
"257","Com_1833_pos",0.0715353535353535
"258","Com_4302_neg",0.0702672494172494
"259","Com_79_pos",0.0701853605499439
"260","Com_1058_neg",0.0697991919191919
"261","Com_26529_pos",0.0696454545454546
"262","Com_6297_neg",0.0690454545454546
"263","Com_61689_neg",0.0689583333333333
"264","Com_5035_neg",0.0681570833333333
"265","Com_39130_pos",0.0677409090909091
"266","Com_9837_neg",0.0672678787878788
"267","Com_23442_pos",0.066930303030303
"268","Com_60150_neg",0.0667083333333333
"269","Com_200_neg",0.0666811965811966
"270","Com_174_pos",0.0665555555555555
"271","Com_3817_pos",0.0663338383838384
"272","Com_1226_pos",0.0661181818181818
"273","Com_22651_pos",0.0659556998556999
"274","Com_5329_pos",0.0655
"275","Com_4499_neg",0.0650018648018648
"276","Com_42512_neg",0.0647385858585859
"277","Com_22409_pos",0.0639478787878788
"278","Com_68517_pos",0.0633929797979798
"279","Com_3006_pos",0.0630480852480852
"280","Com_3418_pos",0.0630330909090909
"281","Com_40755_pos",0.0616814814814815
"282","Com_1935_neg",0.0612946231546232
"283","Com_3019_pos",0.06125
"284","Com_2306_neg",0.0596242424242424
"285","Com_1987_neg",0.0595622222222223
"286","Com_20041_pos",0.0590969696969697
"287","Com_2489_pos",0.0584748611111111
"288","Com_20622_neg",0.0583742424242424
"289","Com_12980_neg",0.057964035964036
"290","Com_1875_pos",0.056175
"291","Com_15266_pos",0.0554139194139194
"292","Com_5721_pos",0.055412
"293","Com_80736_pos",0.0549278499278499
"294","Com_5635_neg",0.0544524343434343
"295","Com_10503_neg",0.0540274475524476
"296","Com_32839_pos",0.0538821818181818
"297","Com_20659_pos",0.0531525252525252
"298","Com_9_neg",0.0531111111111111
"299","Com_21760_neg",0.0529
"300","Com_48292_pos",0.0523674242424243
"301","Com_72239_pos",0.052139696969697
"302","Com_8463_neg",0.0510421212121212
